035100;1.321160;1.321520;1.321160;1.321490;0
035200;1.321470;1.321590;1.321150;1.321510;0
035300;1.321500;1.321730;1.321500;1.321710;0
035400;1.321720;1.321740;1.321500;1.321500;0
035500;1.321490;1.321490;1.321300;1.321450;0
035600;1.321470;1.321830;1.321280;1.321830;0
035700;1.321870;1.322010;1.321570;1.321580;0
035800;1.321580;1.321640;1.321270;1.321350;0
035900;1.321370;1.321640;1.321270;1.321590;0
040000;1.321580;1.321580;1.321230;1.321280;0
040100;1.321270;1.321330;1.320810;1.320810;0
040200;1.320830;1.321130;1.320830;1.320930;0
040300;1.320930;1.320930;1.320450;1.320500;0
040400;1.320510;1.320570;1.320250;1.320460;0
040500;1.320460;1.320580;1.320190;1.320480;0
040600;1.320480;1.320610;1.320470;1.320470;0
040700;1.320460;1.320480;1.320270;1.320470;0
040800;1.320460;1.320840;1.320390;1.320650;0
040900;1.320670;1.320760;1.320660;1.320660;0
041000;1.320620;1.320970;1.320480;1.320890;0
041100;1.320900;1.321120;1.320890;1.321120;0
041200;1.321120;1.321120;1.320900;1.321100;0
041300;1.321160;1.321460;1.321160;1.321450;0
041400;1.321420;1.321760;1.321410;1.321490;0
041500;1.321500;1.321500;1.321200;1.321340;0
041600;1.321320;1.321510;1.321160;1.321180;0
041700;1.321180;1.321420;1.321180;1.321400;0
041800;1.321410;1.321450;1.321320;1.321390;0
041900;1.321440;1.321510;1.321410;1.321500;0
042000;1.321500;1.321530;1.321470;1.321490;0
042100;1.321500;1.321540;1.321460;1.321460;0
042200;1.321480;1.321600;1.321440;1.321440;0
042300;1.321460;1.321500;1.321370;1.321500;0
042400;1.321490;1.321500;1.321270;1.321420;0
042500;1.321460;1.321730;1.321380;1.321380;0
042600;1.321380;1.321500;1.321140;1.321470;0
042700;1.321470;1.321470;1.320860;1.320940;0
042800;1.320970;1.321200;1.320960;1.320960;0
042900;1.320970;1.320970;1.320880;1.320880;0
043000;1.320860;1.321150;1.320860;1.321150;0
043100;1.321160;1.321500;1.321160;1.321360;0
043200;1.321340;1.321390;1.320850;1.321140;0
043300;1.321150;1.321360;1.321040;1.321120;0
043400;1.321190;1.321260;1.320860;1.320860;0
043500;1.320880;1.321020;1.320840;1.320970;0
043600;1.320960;1.321310;1.320960;1.321240;0
043700;1.321230;1.321230;1.321030;1.321190;0
043800;1.321180;1.321200;1.321150;1.321160;0
043900;1.321140;1.321140;1.320650;1.320740;0
044000;1.320760;1.320760;1.320450;1.320570;0
044100;1.320550;1.320750;1.320490;1.320650;0
044200;1.320670;1.320830;1.320670;1.320700;0
044300;1.320700;1.320800;1.320570;1.320580;0
044400;1.320600;1.320700;1.320590;1.320670;0
044500;1.320660;1.320810;1.320660;1.320690;0
044600;1.320700;1.320890;1.320590;1.320610;0
044700;1.320620;1.320960;1.320620;1.320960;0
044800;1.320950;1.320970;1.320770;1.320790;0
044900;1.320800;1.320900;1.320670;1.320680;0
045000;1.320670;1.320770;1.320240;1.320240;0
045100;1.320200;1.320270;1.319940;1.320270;0
045200;1.320280;1.320420;1.320180;1.320240;0
045300;1.320240;1.320340;1.320080;1.320080;0
045400;1.320070;1.320070;1.319820;1.319920;0
045500;1.319930;1.320150;1.319890;1.319900;0
045600;1.319890;1.319970;1.319610;1.319820;0
045700;1.319830;1.320200;1.319780;1.320200;0
045800;1.320210;1.320560;1.320190;1.320470;0
045900;1.320500;1.320700;1.320320;1.320380;0
050000;1.320390;1.320850;1.320390;1.320640;0
050100;1.320650;1.320920;1.320650;1.320920;0
050200;1.320930;1.320990;1.320850;1.320850;0
050300;1.320860;1.320870;1.320650;1.320650;0
050400;1.320760;1.320930;1.320600;1.320660;0
050500;1.320670;1.320720;1.320540;1.320550;0
050600;1.320550;1.320760;1.320500;1.320760;0
050700;1.320740;1.320870;1.320680;1.320870;0
050800;1.320880;1.320960;1.320780;1.320790;0
050900;1.320790;1.320790;1.320710;1.320740;0
051000;1.320730;1.320760;1.320490;1.320500;0
051100;1.320490;1.320920;1.320490;1.320690;0
051200;1.320710;1.320910;1.320710;1.320800;0
051300;1.320780;1.320780;1.320650;1.320760;0
051400;1.320770;1.320850;1.320730;1.320850;0
051500;1.320850;1.320980;1.320830;1.320980;0
051600;1.320990;1.321010;1.320900;1.320910;0
051700;1.320910;1.321060;1.320900;1.321060;0
051800;1.321050;1.321170;1.321000;1.321130;0
051900;1.321140;1.321270;1.321040;1.321040;0
052000;1.321050;1.321050;1.320880;1.320980;0
052100;1.320990;1.320990;1.320800;1.320850;0
052200;1.320850;1.321170;1.320840;1.321150;0
052300;1.321150;1.321170;1.321130;1.321170;0
052400;1.321200;1.321430;1.321200;1.321410;0
052500;1.321410;1.321440;1.321320;1.321330;0
052600;1.321310;1.321310;1.321190;1.321220;0
052700;1.321220;1.321330;1.321220;1.321320;0
052800;1.321320;1.321430;1.321320;1.321370;0
052900;1.321370;1.321430;1.321330;1.321330;0
053000;1.321320;1.321420;1.321310;1.321420;0
053100;1.321440;1.321620;1.321310;1.321330;0
053200;1.321330;1.321440;1.321320;1.321330;0
053300;1.321340;1.321420;1.321340;1.321350;0
053400;1.321340;1.321340;1.321150;1.321270;0
053500;1.321280;1.321280;1.321180;1.321260;0
053600;1.321270;1.321290;1.320950;1.321200;0
053700;1.321190;1.321410;1.321190;1.321360;0
053800;1.321350;1.321380;1.321140;1.321190;0
053900;1.321200;1.321200;1.320730;1.320750;0
054000;1.320760;1.320820;1.320690;1.320740;0
054100;1.320760;1.320760;1.320710;1.320740;0
054200;1.320730;1.320730;1.320380;1.320400;0
054300;1.320390;1.320470;1.320360;1.320430;0
054400;1.320430;1.320460;1.320360;1.320450;0
054500;1.320490;1.320570;1.320350;1.320440;0
054600;1.320440;1.320450;1.320320;1.320340;0
054700;1.320340;1.320350;1.320250;1.320270;0
054800;1.320290;1.320340;1.320270;1.320270;0
054900;1.320280;1.320340;1.320260;1.320300;0
055000;1.320290;1.320290;1.320240;1.320260;0
055100;1.320270;1.320360;1.320220;1.320240;0
055200;1.320240;1.320360;1.320220;1.320350;0
055300;1.320340;1.320360;1.320020;1.320130;0
055400;1.320110;1.320140;1.319870;1.319880;0
055500;1.319880;1.320180;1.319880;1.320130;0
055600;1.320130;1.320450;1.320130;1.320390;0
055700;1.320380;1.320390;1.320230;1.320230;0
055800;1.320160;1.320360;1.320160;1.320360;0
055900;1.320370;1.320370;1.320130;1.320240;0
060000;1.320210;1.320370;1.319940;1.320340;0
060100;1.320360;1.320500;1.320250;1.320490;0
060200;1.320470;1.320580;1.320150;1.320290;0
060300;1.320280;1.320460;1.320160;1.320300;0
060400;1.320330;1.320670;1.320330;1.320640;0
060500;1.320630;1.320830;1.320480;1.320830;0
060600;1.320850;1.320960;1.320730;1.320880;0
060700;1.320890;1.321070;1.320890;1.321050;0
060800;1.321060;1.321090;1.321040;1.321070;0
060900;1.321090;1.321230;1.320930;1.320940;0
061000;1.320940;1.320950;1.320740;1.320780;0
061100;1.320800;1.320980;1.320720;1.320730;0
061200;1.320720;1.320800;1.320630;1.320790;0
061300;1.320780;1.320790;1.320480;1.320570;0
061400;1.320620;1.320650;1.320370;1.320380;0
061500;1.320370;1.320630;1.320370;1.320570;0
061600;1.320580;1.320710;1.320520;1.320700;0
061700;1.320700;1.320980;1.320700;1.320910;0
061800;1.320910;1.321190;1.320900;1.321190;0
061900;1.321170;1.321290;1.321160;1.321270;0
062000;1.321270;1.321670;1.321260;1.321670;0
062100;1.321660;1.321660;1.321150;1.321180;0
062200;1.321170;1.321180;1.320910;1.320940;0
062300;1.320930;1.321200;1.320930;1.321080;0
062400;1.321060;1.321220;1.320980;1.321190;0
062500;1.321190;1.321450;1.321110;1.321430;0
062600;1.321430;1.321510;1.321070;1.321270;0
062700;1.321270;1.321730;1.321270;1.321690;0
062800;1.321690;1.321850;1.321690;1.321740;0
062900;1.321730;1.321730;1.321480;1.321590;0
063000;1.321600;1.321790;1.321550;1.321790;0
063100;1.321790;1.321880;1.321390;1.321570;0
063200;1.321570;1.321600;1.321470;1.321560;0
063300;1.321540;1.321620;1.321360;1.321570;0
063400;1.321560;1.321710;1.321500;1.321660;0
063500;1.321650;1.321690;1.321580;1.321690;0
063600;1.321670;1.321890;1.321610;1.321610;0
063700;1.321620;1.321870;1.321620;1.321750;0
063800;1.321760;1.321890;1.321740;1.321800;0
063900;1.321800;1.322310;1.321790;1.321810;0
064000;1.321820;1.322010;1.321810;1.322010;0
064100;1.322040;1.322040;1.321730;1.321920;0
064200;1.321900;1.321930;1.321430;1.321550;0
064300;1.321540;1.321540;1.321120;1.321330;0
064400;1.321420;1.321680;1.321420;1.321650;0
064500;1.321660;1.321990;1.321660;1.321890;0
064600;1.321880;1.322060;1.321650;1.321650;0
064700;1.321640;1.321830;1.321630;1.321700;0
064800;1.321690;1.321860;1.321690;1.321860;0
064900;1.321870;1.321870;1.321660;1.321790;0
065000;1.321790;1.321800;1.321540;1.321550;0
065100;1.321540;1.321590;1.321540;1.321540;0
065200;1.321550;1.321660;1.321550;1.321650;0
065300;1.321690;1.321760;1.321450;1.321470;0
065400;1.321510;1.321560;1.321380;1.321380;0
065500;1.321390;1.321560;1.321160;1.321240;0
065600;1.321260;1.321290;1.321070;1.321090;0
065700;1.321100;1.321190;1.321070;1.321080;0
065800;1.321070;1.321260;1.321050;1.321180;0
065900;1.321160;1.321230;1.321040;1.321230;0
070000;1.321220;1.321340;1.321130;1.321270;0
070100;1.321280;1.321470;1.321150;1.321150;0
070200;1.321200;1.321380;1.321200;1.321230;0
070300;1.321220;1.321240;1.321080;1.321160;0
070400;1.321150;1.321150;1.320970;1.321000;0
070500;1.321000;1.321250;1.320980;1.321210;0
070600;1.321220;1.321350;1.321120;1.321140;0
070700;1.321150;1.321150;1.320230;1.320320;0
070800;1.320340;1.320570;1.320140;1.320240;0
070900;1.320300;1.320710;1.320300;1.320620;0
071000;1.320600;1.320870;1.320510;1.320800;0
071100;1.320820;1.321160;1.320820;1.321150;0
071200;1.321090;1.321180;1.320970;1.320970;0
071300;1.320950;1.321180;1.320660;1.321160;0
071400;1.321170;1.321350;1.321150;1.321260;0
071500;1.321260;1.321300;1.321180;1.321240;0
071600;1.321230;1.321320;1.321130;1.321210;0
071700;1.321220;1.321240;1.321050;1.321080;0
071800;1.321090;1.321350;1.321090;1.321330;0
071900;1.321320;1.321680;1.321320;1.321610;0
072000;1.321640;1.321820;1.321640;1.321740;0
072100;1.321720;1.321790;1.321560;1.321760;0
072200;1.321780;1.321870;1.321710;1.321720;0
072300;1.321700;1.321850;1.321690;1.321770;0
072400;1.321780;1.321930;1.321740;1.321930;0
072500;1.321920;1.322040;1.321880;1.322000;0
072600;1.322020;1.322180;1.321630;1.321630;0
072700;1.321710;1.321920;1.321700;1.321770;0
072800;1.321760;1.321880;1.321630;1.321800;0
072900;1.321820;1.321820;1.321580;1.321610;0
073000;1.321600;1.321770;1.321590;1.321770;0
073100;1.321760;1.321760;1.321570;1.321680;0
073200;1.321660;1.321760;1.321580;1.321590;0
073300;1.321590;1.321590;1.321330;1.321350;0
073400;1.321350;1.321380;1.321340;1.321360;0
073500;1.321360;1.321460;1.321330;1.321330;0
073600;1.321330;1.321360;1.321110;1.321160;0
073700;1.321170;1.321400;1.321160;1.321340;0
073800;1.321400;1.321540;1.321140;1.321210;0
073900;1.321210;1.321240;1.321100;1.321150;0
074000;1.321170;1.321210;1.321100;1.321170;0
074100;1.321200;1.321260;1.321110;1.321170;0
074200;1.321150;1.321420;1.321150;1.321420;0
074300;1.321420;1.321670;1.321420;1.321620;0
074400;1.321650;1.321670;1.321490;1.321630;0
074500;1.321650;1.321770;1.321650;1.321650;0
074600;1.321640;1.321850;1.321640;1.321850;0
074700;1.321860;1.321940;1.321750;1.321750;0
074800;1.321730;1.321730;1.321230;1.321230;0
074900;1.321220;1.321340;1.321090;1.321330;0
075000;1.321330;1.321420;1.321200;1.321380;0
075100;1.321360;1.321360;1.321230;1.321280;0
075200;1.321260;1.321400;1.321200;1.321360;0
075300;1.321370;1.321510;1.321110;1.321110;0
075400;1.321120;1.321400;1.321120;1.321310;0
075500;1.321320;1.321470;1.321150;1.321270;0
075600;1.321260;1.321490;1.321260;1.321400;0
075700;1.321400;1.321760;1.321400;1.321740;0
075800;1.321740;1.321860;1.321740;1.321860;0
075900;1.321870;1.322080;1.321770;1.322080;0
080000;1.322060;1.322120;1.321810;1.321810;0
080100;1.321820;1.322180;1.321800;1.322180;0
080200;1.322180;1.322180;1.321980;1.321990;0
080300;1.321980;1.322000;1.321600;1.321620;0
080400;1.321630;1.321650;1.321400;1.321450;0
080500;1.321450;1.321560;1.321330;1.321530;0
080600;1.321520;1.321520;1.321260;1.321320;0
080700;1.321290;1.321350;1.321280;1.321350;0
080800;1.321360;1.321480;1.321340;1.321360;0
080900;1.321340;1.321340;1.321250;1.321250;0
081000;1.321260;1.321270;1.321230;1.321240;0
081100;1.321240;1.321240;1.321150;1.321150;0
081200;1.321140;1.321240;1.321130;1.321220;0
081300;1.321220;1.321240;1.321140;1.321240;0
081400;1.321250;1.321340;1.321240;1.321270;0
081500;1.321270;1.321350;1.321270;1.321350;0
081600;1.321330;1.321380;1.321330;1.321340;0
081700;1.321330;1.321450;1.321290;1.321450;0
081800;1.321470;1.321520;1.321440;1.321440;0
081900;1.321420;1.321700;1.321420;1.321700;0
082000;1.321690;1.321870;1.321690;1.321870;0
082100;1.321900;1.322080;1.321900;1.322030;0
082200;1.322020;1.322020;1.321850;1.321940;0
082300;1.321930;1.321930;1.321780;1.321830;0
082400;1.321830;1.321850;1.321740;1.321740;0
082500;1.321730;1.321740;1.321530;1.321530;0
082600;1.321520;1.321830;1.321520;1.321680;0
082700;1.321690;1.321700;1.321550;1.321630;0
082800;1.321640;1.321740;1.321600;1.321660;0
082900;1.321640;1.321640;1.321200;1.321200;0
083000;1.321220;1.321770;1.321190;1.321310;0
083100;1.321300;1.321320;1.320820;1.320910;0
083200;1.320920;1.321060;1.320810;1.320930;0
083300;1.320910;1.321270;1.320910;1.321260;0
083400;1.321270;1.321390;1.321120;1.321340;0
083500;1.321350;1.321440;1.320930;1.320930;0
083600;1.320880;1.320920;1.320630;1.320740;0
083700;1.320730;1.320810;1.320610;1.320660;0
083800;1.320650;1.320830;1.320650;1.320770;0
083900;1.320750;1.320880;1.320750;1.320880;0
084000;1.320880;1.320880;1.320250;1.320530;0
084100;1.320530;1.320540;1.320200;1.320200;0
084200;1.320210;1.320260;1.320120;1.320170;0
084300;1.320150;1.320440;1.320150;1.320320;0
084400;1.320300;1.320440;1.320270;1.320330;0
084500;1.320310;1.320410;1.320310;1.320350;0
084600;1.320350;1.320430;1.320320;1.320320;0
084700;1.320330;1.320440;1.320330;1.320430;0
084800;1.320440;1.320750;1.320290;1.320320;0
084900;1.320310;1.321140;1.320270;1.321100;0
085000;1.321100;1.321370;1.321020;1.321300;0
085100;1.321280;1.321390;1.321100;1.321200;0
085200;1.321200;1.321780;1.321170;1.321630;0
085300;1.321580;1.321580;1.321310;1.321350;0
085400;1.321330;1.321450;1.321280;1.321360;0
085500;1.321350;1.321550;1.321170;1.321390;0
085600;1.321370;1.322030;1.321340;1.321990;0
085700;1.321980;1.322790;1.321970;1.322770;0
085800;1.322740;1.324130;1.322680;1.323880;0
085900;1.323840;1.323840;1.323410;1.323410;0
090000;1.323450;1.324390;1.323380;1.324260;0
090100;1.324230;1.324930;1.324170;1.324920;0
090200;1.324940;1.325460;1.324630;1.324980;0
090300;1.324990;1.325010;1.324510;1.324510;0
090400;1.324600;1.324650;1.324250;1.324260;0
090500;1.324300;1.324570;1.324220;1.324230;0
090600;1.324220;1.324310;1.324130;1.324290;0
090700;1.324300;1.325260;1.324300;1.325120;0
090800;1.325130;1.325700;1.325120;1.325470;0
090900;1.325450;1.325450;1.325020;1.325060;0
091000;1.325100;1.325270;1.324550;1.325070;0
091100;1.324990;1.325020;1.324730;1.324990;0
091200;1.324970;1.324970;1.324620;1.324710;0
091300;1.324690;1.324850;1.324410;1.324810;0
091400;1.324780;1.324780;1.324520;1.324620;0
091500;1.324630;1.324650;1.324430;1.324510;0
091600;1.324520;1.324850;1.324460;1.324520;0
091700;1.324490;1.324790;1.324470;1.324770;0
091800;1.324680;1.324850;1.324330;1.324370;0
091900;1.324410;1.324640;1.324390;1.324610;0
092000;1.324640;1.324660;1.324330;1.324540;0
